payment_id,customer_id,staff_id,rental_id,amount,payment_date
16467,491,2,1097,0.99,2022-04-12 12:13:47.940659-06
16471,495,2,623,4.99,2022-04-09 06:56:03.199166-06
16474,496,2,966,0.99,2022-04-19 03:06:11.854225-06
16475,497,1,1100,7.99,2022-04-15 01:05:36.218872-06
16481,500,1,389,8.99,2022-04-10 10:31:31.934763-06
16484,501,1,605,1.99,2022-04-02 11:07:09.228573-06
16486,502,1,861,0.99,2022-04-21 00:15:58.118546-06
16487,502,1,893,2.99,2022-04-02 18:56:30.00383-06
16489,503,2,109,1.99,2022-04-30 04:26:54.50778-06
16490,503,1,353,5.99,2022-04-21 16:31:32.354962-06
16494,504,2,470,4.99,2022-04-13 18:08:14.658725-06
16516,513,2,993,4.99,2022-04-30 08:46:07.452729-06
16544,532,1,43,2.99,2022-04-10 15:52:28.194154-06
16547,533,1,615,5.99,2022-04-09 15:07:39.485551-06
16550,535,1,37,0.99,2022-04-05 11:02:00.731942-06
16554,536,1,237,0.99,2022-04-16 09:20:12.453093-06
16560,539,1,342,0.99,2022-04-14 16:34:46.989441-06
16579,549,1,6,0.99,2022-04-10 05:06:45.478746-06
16585,551,1,728,2.99,2022-04-11 09:02:19.099512-06
16587,551,2,969,4.99,2022-04-15 00:01:35.403144-06
16595,556,1,1083,3.99,2022-04-22 08:50:07.065652-06
16596,557,2,467,4.99,2022-04-16 22:39:51.076442-06
16603,562,1,1139,5.99,2022-04-29 16:11:11.358685-06
16615,569,1,647,1.99,2022-04-14 04:19:31.13671-06
16618,571,1,228,9.99,2022-04-12 14:14:01.645283-06
16620,572,2,559,7.99,2022-04-14 08:04:00.445778-06
16626,575,2,769,2.99,2022-04-26 11:02:40.214052-06
16638,584,1,920,4.99,2022-04-09 13:05:33.402482-06
16640,586,1,900,8.99,2022-04-17 09:49:42.070402-06
16641,587,1,181,4.99,2022-04-27 21:30:13.744621-06
16643,588,1,576,2.99,2022-04-23 21:54:55.749195-06
16649,593,1,790,2.99,2022-04-25 07:01:16.340198-06
16657,596,2,625,0.99,2022-04-08 09:55:09.861264-06
16660,596,1,914,2.99,2022-04-02 16:39:58.977173-06
16670,207,1,39,0.99,2022-04-26 16:05:50.118892-06
16675,207,2,1144,3.99,2022-04-18 02:26:28.243312-06
16676,208,1,100,4.99,2022-04-02 03:20:52.770117-06
16685,6,2,57,4.99,2022-04-13 14:12:38.165715-06
16698,11,1,987,6.99,2022-04-01 10:27:02.063214-06
16703,14,1,525,5.99,2022-04-23 04:08:53.504465-06
16716,19,2,18,0.99,2022-04-24 23:25:56.986492-06
16733,23,2,1090,0.99,2022-04-24 02:02:00.165277-06
16739,26,2,1105,2.99,2022-04-15 03:08:06.824228-06
16743,29,2,194,1.99,2022-04-26 13:17:41.320575-06
16747,33,1,165,2.99,2022-04-29 18:09:52.026016-06
16754,40,1,128,4.99,2022-04-02 11:38:09.737771-06
16756,43,2,123,4.99,2022-04-09 16:18:00.7309-06
16757,43,1,652,4.99,2022-04-14 20:11:07.457985-06
16758,44,1,29,0.99,2022-04-20 13:06:48.359563-06
16763,45,2,277,2.99,2022-04-27 09:24:56.096909-06
16776,49,2,1010,4.99,2022-04-06 14:14:34.639476-06
16778,50,1,794,4.99,2022-04-22 17:38:13.491345-06
16790,53,2,856,9.99,2022-04-28 10:30:21.621335-06
16791,53,1,1107,2.99,2022-04-30 00:35:08.300313-06
16801,56,1,569,6.99,2022-04-18 03:25:21.785331-06
16802,57,2,152,9.99,2022-04-17 13:39:11.171357-06
16803,57,2,943,4.99,2022-04-13 16:54:23.43897-06
16808,59,2,951,2.99,2022-04-27 12:28:33.874505-06
16811,60,2,706,1.99,2022-04-20 00:19:31.954262-06
16818,64,1,1001,2.99,2022-04-11 12:11:51.664424-06
16826,70,2,1044,4.99,2022-04-04 06:52:50.711783-06
16829,72,2,785,4.99,2022-04-27 11:22:02.118726-06
16837,76,2,574,1.99,2022-04-03 19:31:10.416234-06
16846,79,1,928,2.99,2022-04-22 12:18:12.951871-06
16849,82,2,288,8.99,2022-04-17 20:02:06.190058-06
16852,83,2,989,2.99,2022-04-03 02:59:44.262095-06
16864,89,1,740,5.99,2022-04-16 13:24:54.340703-06
16868,93,2,113,2.99,2022-04-02 02:55:16.085717-06
16875,99,2,867,0.99,2022-04-11 01:39:53.684689-06
16914,115,1,1102,2.99,2022-04-11 20:52:50.396965-06
16916,117,1,700,0.99,2022-04-07 10:42:49.827361-06
16917,117,2,1114,0.99,2022-04-23 21:15:19.318041-06
16925,122,2,853,0.99,2022-04-26 10:25:12.731897-06
16927,123,1,992,2.99,2022-04-25 16:15:24.426151-06
16929,124,2,1039,4.99,2022-04-09 21:22:58.06091-06
16948,134,2,798,0.99,2022-04-23 05:21:57.518087-06
16950,134,2,1124,4.99,2022-04-09 23:26:58.442184-06
16963,144,1,323,2.99,2022-04-02 20:20:21.131082-06
16976,151,2,418,5.99,2022-04-06 17:36:21.555743-06
16978,152,1,745,4.99,2022-04-12 19:29:49.93064-06
16990,159,2,549,1.99,2022-04-09 04:34:12.746598-06
16999,162,1,285,1.99,2022-04-10 03:19:08.232172-06
17003,165,2,338,4.99,2022-04-01 04:16:32.770521-06
17007,167,1,927,4.99,2022-04-27 17:30:50.851911-06
17008,168,2,404,0.99,2022-04-13 12:38:58.994148-06
17009,168,1,488,4.99,2022-04-10 10:47:30.921792-06
17013,170,1,377,5.99,2022-04-08 06:06:51.306746-06
17015,171,2,804,9.99,2022-04-03 14:05:32.461751-06
17019,173,2,578,2.99,2022-04-28 18:48:56.695408-06
17035,183,1,382,0.99,2022-04-22 05:46:04.066323-06
17039,185,2,20,2.99,2022-04-14 14:01:34.435989-06
17047,190,1,693,2.99,2022-04-29 01:26:59.081976-06
17057,196,2,491,2.99,2022-04-13 05:36:25.810043-06
17059,197,2,94,2.99,2022-04-24 17:09:02.70029-06
17062,197,2,649,1.99,2022-04-20 20:22:19.441668-06
17063,197,1,683,2.99,2022-04-24 16:40:00.41506-06
17069,198,2,639,2.99,2022-04-27 19:46:13.795621-06
17072,199,1,499,7.99,2022-04-09 23:40:00.527425-06
17076,201,2,756,5.99,2022-04-22 18:35:56.595131-06
17080,210,1,953,2.99,2022-04-22 15:57:31.564684-06
17084,214,1,278,3.99,2022-04-01 06:56:00.353256-06
17089,215,2,1080,4.99,2022-04-23 17:40:22.305753-06
17097,222,1,5,6.99,2022-04-03 05:47:13.012845-06
17098,222,1,134,4.99,2022-04-07 22:11:37.993455-06
17106,227,1,1023,3.99,2022-04-26 02:38:15.830431-06
17107,228,2,492,4.99,2022-04-11 15:33:02.522611-06
17112,231,1,479,6.99,2022-04-06 04:19:38.250734-06
17113,231,1,512,8.99,2022-04-07 17:26:17.002097-06
17133,240,1,460,2.99,2022-04-01 10:46:01.959825-06
17136,241,1,1059,3.99,2022-04-03 00:28:51.358508-06
17137,242,1,108,2.99,2022-04-16 15:41:03.976039-06
17141,244,2,592,4.99,2022-04-24 08:27:12.563269-06
17146,245,1,719,2.99,2022-04-02 11:21:51.420565-06
17147,245,2,725,2.99,2022-04-08 15:12:43.128684-06
17164,250,1,176,3.99,2022-04-25 00:32:09.048585-06
17166,250,2,687,0.99,2022-04-18 21:31:50.230381-06
17168,251,1,264,2.99,2022-04-17 18:55:04.034716-06
17169,251,1,309,1.99,2022-04-08 03:39:43.748916-06
17176,253,1,566,6.99,2022-04-09 04:32:05.734424-06
17178,253,1,986,2.99,2022-04-30 14:32:20.963078-06
17181,256,1,51,4.99,2022-04-02 11:44:48.809814-06
17190,259,2,901,2.99,2022-04-04 12:06:51.376703-06
17195,261,2,542,6.99,2022-04-10 03:47:49.811191-06
17198,263,1,97,4.99,2022-04-25 20:25:32.563995-06
17205,267,2,1030,4.99,2022-04-15 00:10:12.51558-06
17216,269,2,1909,2.99,2022-04-09 22:02:10.434174-06
17223,272,2,1604,4.99,2022-04-30 13:54:45.666341-06
17237,276,1,1352,0.99,2022-04-10 12:58:17.655722-06
17239,276,2,3064,6.99,2022-04-17 11:23:36.854877-06
17241,277,2,1717,2.99,2022-04-13 18:09:15.252029-06
17256,280,1,2656,3.99,2022-04-09 22:14:44.920311-06
17257,280,2,3009,4.99,2022-04-19 21:47:23.678425-06
17268,283,1,2685,2.99,2022-04-26 11:06:12.63776-06
17281,287,2,2612,6.99,2022-04-27 23:41:44.401772-06
17296,291,2,3042,2.99,2022-04-25 15:51:32.435257-06
17297,292,1,1901,3.99,2022-04-08 10:47:10.940567-06
17302,293,1,1829,5.99,2022-04-17 03:33:25.76285-06
17304,293,1,2386,4.99,2022-04-17 23:45:11.826548-06
17306,293,1,3290,1.99,2022-04-22 09:15:55.61486-06
17317,295,1,3198,1.99,2022-04-07 01:39:42.864748-06
17320,296,1,3034,0.99,2022-04-29 09:12:46.722395-06
17327,298,2,1454,4.99,2022-04-01 17:53:16.613136-06
17329,298,2,3095,4.99,2022-04-27 06:39:34.29697-06
17331,299,1,1650,8.99,2022-04-24 09:47:48.507175-06
17332,299,2,2664,4.99,2022-03-31 20:41:41.715208-06
17339,300,1,3177,2.99,2022-04-18 19:26:08.598689-06
17361,307,1,2881,2.99,2022-04-16 12:47:25.233744-06
17367,308,1,2346,7.99,2022-04-13 15:07:46.829236-06
17368,308,2,2448,4.99,2022-04-03 22:52:33.499435-06
17371,309,2,2644,3.99,2022-04-16 23:58:09.216438-06
17384,313,2,1312,2.99,2022-04-06 05:07:31.289512-06
17401,318,1,2643,2.99,2022-04-04 09:26:40.301628-06
17404,319,1,1632,2.99,2022-04-04 08:21:57.175463-06
17427,324,1,1740,0.99,2022-04-01 11:16:20.223106-06
17428,324,2,2590,2.99,2022-04-10 06:47:32.007356-06
17431,325,2,2808,2.99,2022-04-23 10:50:32.129978-06
17432,326,1,1311,4.99,2022-04-07 22:37:37.052708-06
17446,328,1,3239,0.99,2022-04-27 13:06:43.204767-06
17447,329,1,1183,2.99,2022-04-29 08:33:01.121687-06
17455,329,2,3268,4.99,2022-04-27 21:32:52.857187-06
17457,330,2,1511,5.99,2022-04-28 18:09:57.393757-06
17461,331,1,1415,2.99,2022-04-10 20:42:01.474453-06
17475,336,1,2575,2.99,2022-04-19 05:03:38.977397-06
17478,336,2,3204,4.99,2022-04-18 18:57:53.616738-06
17481,337,1,2014,5.99,2022-04-24 04:48:53.413161-06
17482,338,2,1510,4.99,2022-04-06 03:46:03.479-06
17485,338,1,2148,6.99,2022-04-18 21:44:36.73853-06
17488,338,1,3458,5.99,2022-04-11 23:43:06.941204-06
17496,340,1,2177,5.99,2022-04-07 18:30:48.546337-06
17502,341,1,1318,2.99,2022-04-20 11:20:44.106143-06
17505,341,1,1849,7.99,2022-04-16 16:23:57.50598-06
17512,343,2,1547,4.99,2022-04-02 22:58:49.928318-06
17517,343,1,2980,8.99,2022-04-07 07:23:21.589291-06
17526,346,1,1994,5.99,2022-04-12 02:49:37.438455-06
17535,348,1,2041,8.99,2022-04-29 06:07:21.025386-06
17537,349,1,1197,2.99,2022-04-18 19:52:57.362469-06
17539,349,2,2987,6.99,2022-04-25 11:31:54.320107-06
17540,349,1,3067,8.99,2022-04-11 15:48:00.041804-06
17546,351,1,1869,0.99,2022-04-25 13:19:48.344382-06
17552,352,2,3331,4.99,2022-04-20 01:06:50.095379-06
17555,353,2,3233,6.99,2022-04-13 10:44:36.177904-06
17566,357,1,1788,1.99,2022-04-14 00:55:04.94216-06
17569,358,1,1455,2.99,2022-04-05 18:14:32.504515-06
17586,361,2,3303,2.99,2022-04-13 04:48:16.890705-06
17587,362,1,1429,2.99,2022-04-10 07:03:07.601736-06
17596,363,2,3281,2.99,2022-04-12 01:10:04.262206-06
17602,365,1,1303,1.99,2022-04-09 04:17:25.551851-06
17603,365,1,1578,6.99,2022-04-28 11:40:45.865879-06
17604,365,1,1983,4.99,2022-04-28 20:48:46.829421-06
17606,365,2,3156,0.99,2022-04-20 23:42:37.387282-06
17612,368,1,2531,4.99,2022-04-05 14:24:56.292162-06
17617,370,2,1190,6.99,2022-04-27 08:52:36.862308-06
17619,371,1,1218,1.99,2022-04-06 13:59:05.668144-06
17625,372,1,2315,2.99,2022-04-30 00:21:21.668857-06
17634,375,2,1404,2.99,2022-04-13 08:42:43.90149-06
17645,378,1,1662,5.99,2022-04-23 04:23:45.717892-06
17646,378,2,2134,7.99,2022-04-10 10:05:22.561833-06
17688,386,1,2732,0.99,2022-04-14 14:43:13.20109-06
17694,387,2,2981,5.99,2022-04-05 14:41:53.144062-06
17697,388,1,2145,0.99,2022-04-16 05:06:05.163289-06
17699,388,1,2692,4.99,2022-04-03 05:17:31.538393-06
17715,392,2,1764,2.99,2022-04-10 01:24:59.606032-06
17716,392,2,2289,2.99,2022-04-18 15:16:21.603561-06
17723,394,2,1324,4.99,2022-04-09 06:19:24.330445-06
17735,398,2,1228,2.99,2022-04-12 20:01:23.85461-06
17759,405,2,2654,3.99,2022-04-17 14:25:24.571715-06
17762,406,1,2113,4.99,2022-04-24 13:28:30.60701-06
17766,406,2,2585,0.99,2022-04-03 03:56:20.730142-06
17767,406,1,3186,7.99,2022-04-23 20:54:33.264391-06
17768,406,1,3306,4.99,2022-04-13 21:42:54.205667-06
17781,410,1,3249,4.99,2022-04-04 01:06:00.069918-06
17792,415,1,3211,2.99,2022-04-25 08:07:20.422314-06
17802,419,2,2793,2.99,2022-04-03 23:17:42.317676-06
17806,421,1,1693,4.99,2022-04-14 21:48:12.981274-06
17841,430,2,1207,0.99,2022-04-26 12:30:09.815929-06
17844,430,1,1759,6.99,2022-04-09 13:39:14.750146-06
17849,431,1,2269,3.99,2022-04-29 20:37:17.706894-06
17859,434,2,2415,7.99,2022-04-07 22:07:45.072131-06
17861,434,1,2494,3.99,2022-04-15 15:22:04.044452-06
17862,434,1,3014,2.99,2022-04-01 17:23:10.494707-06
17877,439,2,1557,0.99,2022-04-03 05:20:46.404178-06
17882,441,1,1602,4.99,2022-04-07 05:44:24.659717-06
17895,446,1,2248,4.99,2022-04-06 21:36:56.271396-06
17899,446,1,3060,2.99,2022-04-19 07:55:30.0058-06
17900,446,2,3168,0.99,2022-04-24 09:28:52.277551-06
17906,448,2,1823,7.99,2022-04-05 08:51:11.38233-06
17914,450,1,1739,0.99,2022-04-21 21:38:33.92016-06
17915,450,2,1914,2.99,2022-04-21 07:15:32.662824-06
17937,454,2,1647,4.99,2022-04-23 15:24:12.994126-06
17947,455,2,1382,1.99,2022-04-19 20:22:57.857347-06
17957,456,1,2581,2.99,2022-04-28 19:42:45.207898-06
17960,457,1,2030,0.99,2022-04-27 10:12:36.261526-06
17996,466,2,3343,2.99,2022-04-16 14:39:10.347062-06
18002,468,1,1627,8.99,2022-04-12 15:01:08.933789-06
18010,470,1,1283,0.99,2022-04-28 05:46:47.628901-06
18023,473,2,1748,0.99,2022-04-30 16:21:36.799331-06
18034,477,1,2187,2.99,2022-04-16 21:24:19.028787-06
18040,478,2,2616,8.99,2022-04-05 14:42:48.617616-06
18045,479,2,1987,2.99,2022-04-18 12:29:24.823015-06
18052,481,2,2296,4.99,2022-04-23 07:24:33.66293-06
18053,481,2,3285,4.99,2022-04-20 22:59:00.912758-06
18055,482,2,3048,2.99,2022-04-01 00:52:45.063215-06
18056,482,2,3255,0.99,2022-04-07 15:23:47.480328-06
18058,483,2,2867,0.99,2022-04-01 04:40:45.093519-06
18060,484,1,1351,3.99,2022-03-31 21:48:33.720002-06
18070,487,2,3100,3.99,2022-04-03 23:13:13.331307-06
18077,490,1,1665,3.99,2022-04-18 01:20:23.341987-06
18080,491,2,2026,4.99,2022-04-18 07:36:10.780844-06
18081,491,1,2259,4.99,2022-04-09 04:20:31.586415-06
18085,492,2,1691,1.99,2022-04-01 23:40:33.879156-06
18099,497,2,2180,8.99,2022-04-24 08:23:38.302938-06
18111,499,2,1830,4.99,2022-04-14 08:16:53.527902-06
18125,503,2,3430,0.99,2022-04-16 17:53:46.439393-06
18126,504,1,2720,1.99,2022-04-12 08:22:31.259483-06
18151,511,2,1281,2.99,2022-04-14 15:18:42.31189-06
18152,511,1,1508,2.99,2022-04-12 21:32:19.263034-06
18153,511,2,2966,10.99,2022-04-22 14:57:04.035245-06
18154,511,2,3366,4.99,2022-04-25 12:32:59.616536-06
18156,512,2,2029,4.99,2022-04-15 15:36:33.955548-06
18163,514,2,2362,0.99,2022-04-26 19:28:07.48048-06
18169,515,2,2003,4.99,2022-04-19 06:21:59.141217-06
18175,516,1,1718,10.99,2022-04-13 23:46:08.616488-06
18177,516,2,3068,0.99,2022-04-11 19:38:31.747353-06
18178,516,1,3431,2.99,2022-04-03 02:40:47.411546-06
18181,517,1,1850,4.99,2022-04-25 12:57:32.313785-06
18207,526,2,1848,0.99,2022-04-25 07:47:42.764985-06
18212,526,1,2828,2.99,2022-04-14 15:16:40.120658-06
18219,528,2,1875,2.99,2022-04-02 01:47:23.127859-06
18222,529,2,1686,0.99,2022-04-21 12:19:39.602639-06
18223,529,2,3354,0.99,2022-04-06 09:40:50.859324-06
18225,530,1,1516,0.99,2022-04-10 18:13:57.057554-06
18235,533,1,2956,0.99,2022-04-04 08:11:30.304278-06
18236,534,1,1610,4.99,2022-04-23 19:24:57.332879-06
18243,536,1,1582,4.99,2022-04-13 16:52:28.173714-06
18248,537,1,2586,8.99,2022-04-29 12:45:07.903899-06
18251,538,1,1912,4.99,2022-04-11 18:28:24.3363-06
18255,539,1,1327,0.99,2022-04-14 19:48:56.821205-06
18275,545,1,2123,2.99,2022-04-21 17:07:09.000729-06
18283,548,2,2978,0.99,2022-04-25 18:08:02.630637-06
18291,551,2,2069,4.99,2022-04-06 02:20:41.933989-06
18292,551,1,2776,3.99,2022-04-10 08:50:55.54056-06
18293,552,2,2320,0.99,2022-04-20 10:46:42.151888-06
18299,554,1,2279,6.99,2022-04-14 05:02:47.542717-06
18305,556,2,2986,0.99,2022-04-01 02:43:04.435477-06
18342,566,2,1982,4.99,2022-04-15 02:59:24.910095-06
18343,566,1,2367,0.99,2022-04-30 07:03:12.904845-06
18351,568,2,3462,1.99,2022-04-19 14:29:25.042343-06
18356,570,2,1804,2.99,2022-04-21 04:02:29.127132-06
18359,570,2,2261,3.99,2022-04-05 02:30:07.873729-06
18363,571,1,1756,4.99,2022-04-06 02:29:46.315846-06
18368,572,1,2007,0.99,2022-04-24 21:02:10.583221-06
18395,579,2,2425,5.99,2022-04-01 04:52:47.071568-06
18405,583,1,1428,3.99,2022-04-06 07:46:06.324858-06
18419,587,2,1330,2.99,2022-04-08 18:59:42.845486-06
18429,589,2,1703,4.99,2022-04-27 18:27:33.149683-06
18441,592,2,1163,6.99,2022-04-24 15:31:56.242784-06
18444,592,1,2627,0.99,2022-04-26 21:26:08.094966-06
18449,593,1,2832,4.99,2022-04-27 00:48:13.540228-06
18460,597,1,2379,0.99,2022-04-25 12:37:38.021056-06
18463,598,1,3005,2.99,2022-04-04 19:25:14.611696-06
18467,599,1,3429,6.99,2022-04-05 19:36:50.313139-06
18476,204,1,1321,2.99,2022-04-21 07:14:23.01283-06
18493,208,1,2695,2.99,2022-04-09 20:31:24.781419-06
18495,1,1,1185,5.99,2022-04-19 14:13:01.277968-06
18497,1,2,1476,9.99,2022-04-29 08:39:38.63604-06
18513,5,1,1502,3.99,2022-04-16 12:08:06.012978-06
18514,5,2,1631,2.99,2022-04-05 06:14:01.761627-06
18515,5,2,2063,4.99,2022-04-14 02:19:14.840465-06
18521,6,1,2345,0.99,2022-04-26 17:48:18.08846-06
18525,7,1,2888,4.99,2022-04-21 12:38:34.025001-06
18535,10,1,2814,0.99,2022-04-20 14:01:02.80343-06
18545,12,1,3411,0.99,2022-04-22 15:05:56.182261-06
18552,15,1,2937,5.99,2022-04-16 20:30:49.919523-06
18561,18,2,1451,5.99,2022-04-06 10:12:25.611353-06
18563,18,2,2112,5.99,2022-04-15 19:54:41.921359-06
18566,19,1,2848,2.99,2022-04-01 22:38:04.185457-06
18575,21,2,2830,4.99,2022-04-22 16:07:17.469439-06
18578,23,1,2753,1.99,2022-04-09 23:49:04.20554-06
18584,24,1,2070,2.99,2022-04-27 04:42:10.44725-06
18604,27,2,1960,3.99,2022-04-12 22:12:11.965805-06
18613,28,1,3231,0.99,2022-04-03 22:38:43.784745-06
18614,29,1,2655,0.99,2022-04-25 08:08:27.488976-06
18615,29,1,2673,0.99,2022-04-08 09:27:02.096747-06
18633,31,2,3117,2.99,2022-04-17 16:13:43.294165-06
18640,33,1,1301,10.99,2022-04-24 13:46:56.100343-06
18645,35,1,1579,0.99,2022-04-13 16:45:37.062026-06
18648,35,1,2231,0.99,2022-04-30 12:11:51.786949-06
18654,37,2,1854,3.99,2022-04-07 06:37:19.253262-06
18661,39,1,1905,4.99,2022-04-27 12:19:28.557745-06
18674,42,1,2170,3.99,2022-04-16 14:00:09.45884-06
18677,44,1,1497,3.99,2022-04-12 19:03:41.655257-06
18681,45,1,1806,4.99,2022-04-13 09:13:49.494033-06
18687,46,2,1214,4.99,2022-04-30 00:41:49.509719-06
18719,54,1,1571,2.99,2022-04-13 03:32:04.075525-06
18728,56,1,2140,0.99,2022-04-28 06:05:58.935868-06
18730,56,1,2989,0.99,2022-04-13 05:52:34.205063-06
18732,57,1,2105,0.99,2022-04-29 19:44:14.76482-06
18737,58,2,2543,0.99,2022-04-30 13:38:29.612344-06
18741,59,1,2921,3.99,2022-04-20 14:58:19.324644-06
18748,62,1,3035,5.99,2022-04-28 17:17:24.736507-06
18754,65,1,2173,7.99,2022-03-31 18:55:04.933744-06
18757,66,1,1907,2.99,2022-04-14 04:05:21.982603-06
18761,66,1,3334,3.99,2022-04-03 01:31:25.965941-06
18763,67,1,2064,3.99,2022-04-27 12:31:59.218063-06
18775,71,2,1873,2.99,2022-04-17 16:54:06.345466-06
18779,73,1,1669,0.99,2022-04-24 18:18:32.339522-06
18785,75,1,1920,4.99,2022-04-21 20:39:34.69287-06
18787,75,2,2738,4.99,2022-04-11 07:53:51.460528-06
18800,77,2,3238,0.99,2022-04-10 18:17:37.800009-06
18801,78,1,2207,2.99,2022-04-16 13:07:53.330002-06
18803,78,2,3248,7.99,2022-04-05 03:16:58.23211-06
18807,80,2,2805,8.99,2022-04-14 01:02:17.260895-06
18814,82,1,2506,8.99,2022-04-16 20:30:20.821993-06
18843,87,1,2516,4.99,2022-04-26 07:17:54.374356-06
18846,88,1,2483,7.99,2022-04-15 08:46:13.172166-06
18862,92,1,2740,8.99,2022-04-04 07:14:54.300492-06
18869,94,1,2816,2.99,2022-04-17 11:53:00.366154-06
18876,96,2,1437,0.99,2022-04-16 13:11:34.580416-06
18882,97,2,2790,4.99,2022-04-02 02:29:40.096828-06
18893,100,1,1340,3.99,2022-04-21 10:06:16.297282-06
18895,100,2,3468,6.99,2022-04-21 16:55:43.035761-06
18896,102,2,1215,2.99,2022-04-27 07:36:08.105881-06
18900,103,1,2197,0.99,2022-04-03 18:26:57.861381-06
18906,105,2,1789,3.99,2022-04-18 10:00:22.587516-06
18911,107,2,1243,2.99,2022-04-18 20:59:55.535999-06
