payment_id,customer_id,staff_id,rental_id,amount,payment_date
16279,387,1,1127,3.99,2022-05-17 16:39:07.778719-06
16285,391,2,73,4.99,2022-05-24 23:26:16.373462-06
16288,391,2,870,2.99,2022-05-27 10:26:52.421152-06
16296,398,1,486,4.99,2022-05-18 12:25:51.852841-06
16301,400,2,171,6.99,2022-05-25 08:08:58.822716-06
16309,403,1,517,0.99,2022-05-14 13:13:11.307607-06
16310,404,2,1081,5.99,2022-05-08 00:16:06.345903-06
16319,411,2,686,4.99,2022-05-10 02:21:16.961605-06
16329,415,2,665,4.99,2022-05-12 18:58:32.5564-06
16341,424,2,403,0.99,2022-05-04 12:17:23.682431-06
16362,436,1,45,7.99,2022-05-21 17:58:20.5388-06
16373,439,1,786,9.99,2022-05-07 18:53:45.388186-06
16375,441,1,823,4.99,2022-05-08 02:42:55.163492-06
16388,447,2,732,0.99,2022-05-21 07:21:06.383332-06
16398,452,1,354,2.99,2022-05-16 05:05:45.975404-06
16408,460,2,298,0.99,2022-05-25 21:03:16.736575-06
16410,460,2,1064,4.99,2022-05-13 04:02:22.893911-06
16433,472,2,249,2.99,2022-05-06 04:42:21.675238-06
16435,472,2,994,4.99,2022-05-10 02:25:16.229562-06
16438,473,2,973,3.99,2022-05-03 22:00:10.23436-06
16441,475,1,702,0.99,2022-05-22 19:58:41.937065-06
16442,476,1,489,4.99,2022-05-21 15:15:18.080019-06
16447,480,1,518,0.99,2022-05-01 03:49:32.439282-06
16451,482,1,259,8.99,2022-05-04 02:07:09.902917-06
16454,483,2,742,6.99,2022-05-26 22:24:16.086882-06
16468,492,1,84,2.99,2022-05-19 02:15:44.374927-06
16478,498,2,718,2.99,2022-05-10 07:23:53.468894-06
16500,506,2,410,3.99,2022-05-04 08:33:52.432959-06
16503,506,1,1042,2.99,2022-05-30 13:26:08.410542-06
16504,506,2,1153,4.99,2022-05-30 10:22:45.414912-06
16521,516,1,571,1.99,2022-05-05 01:26:53.749847-06
16524,519,1,1056,3.99,2022-05-10 16:41:12.453582-06
16528,523,2,664,0.99,2022-05-22 15:14:02.4331-06
16532,526,1,495,4.99,2022-04-30 19:15:23.429636-06
16538,528,2,695,3.99,2022-05-29 22:17:07.071605-06
16541,530,1,851,0.99,2022-05-12 05:30:34.777055-06
16545,533,1,173,0.99,2022-05-17 15:20:01.126414-06
16546,533,2,190,1.99,2022-05-03 09:17:15.203343-06
16556,537,2,603,4.99,2022-05-18 12:53:37.130014-06
16561,541,1,1021,7.99,2022-05-02 19:00:18.437332-06
16563,542,1,220,4.99,2022-05-26 20:37:38.517251-06
16564,542,2,376,4.99,2022-05-05 16:44:55.60599-06
16565,543,1,243,6.99,2022-05-10 23:08:42.277592-06
16577,548,1,743,4.99,2022-05-07 23:02:01.309511-06
16588,551,2,1005,3.99,2022-05-08 17:30:32.41981-06
16589,552,2,174,0.99,2022-05-09 02:12:05.028596-06
16594,556,2,772,5.99,2022-05-12 17:00:12.259345-06
16598,560,1,137,2.99,2022-05-15 03:49:19.078176-06
16601,562,2,788,2.99,2022-05-18 18:01:39.607249-06
16606,564,2,195,5.99,2022-04-30 23:52:28.191123-06
16609,565,1,1004,0.99,2022-05-29 23:20:11.654253-06
16613,569,1,487,4.99,2022-05-03 14:00:50.377566-06
16630,577,2,291,5.99,2022-05-04 17:57:56.46793-06
16632,580,1,611,0.99,2022-05-29 22:52:22.234597-06
16651,594,1,313,4.99,2022-05-18 12:10:39.356658-06
16655,595,1,613,6.99,2022-05-13 10:32:14.353077-06
16656,596,2,303,4.99,2022-05-30 14:38:58.629435-06
16662,597,2,34,2.99,2022-05-19 08:57:22.908108-06
16664,599,2,1008,4.99,2022-05-11 21:12:40.338092-06
16682,5,1,731,0.99,2022-05-29 17:58:09.438622-06
16688,7,2,46,5.99,2022-05-05 08:30:09.92872-06
16692,7,1,1063,5.99,2022-05-28 18:57:26.851369-06
16700,12,1,1084,4.99,2022-05-21 14:53:28.082543-06
16701,14,1,151,0.99,2022-05-20 20:14:24.507129-06
16704,14,1,671,2.99,2022-05-20 00:04:31.917205-06
16718,19,1,179,6.99,2022-05-13 20:29:20.311257-06
16724,20,2,546,1.99,2022-05-22 04:01:39.28347-06
16728,22,1,370,4.99,2022-05-25 17:22:40.798518-06
16729,22,1,556,4.99,2022-05-02 03:24:34.22209-06
16730,22,2,820,8.99,2022-05-06 17:24:59.543122-06
16731,23,1,129,8.99,2022-05-26 19:30:52.974383-06
16736,25,1,90,7.99,2022-05-16 20:28:32.53261-06
16737,25,2,1033,2.99,2022-05-25 08:51:24.495794-06
16744,32,2,483,4.99,2022-05-31 04:10:32.786484-06
16749,35,1,424,6.99,2022-05-03 03:18:51.359762-06
16750,36,1,349,0.99,2022-05-18 04:26:34.310285-06
16753,37,1,923,2.99,2022-05-09 11:22:11.117577-06
16772,48,1,390,4.99,2022-05-19 13:45:32.398149-06
16777,50,1,763,4.99,2022-05-22 15:34:56.21117-06
16788,53,1,751,0.99,2022-05-26 22:15:10.6524-06
16795,55,1,555,4.99,2022-05-28 09:10:28.808417-06
16820,65,2,657,0.99,2022-05-25 14:45:51.66477-06
16821,66,2,933,4.99,2022-05-06 16:27:03.766867-06
16823,67,1,767,2.99,2022-05-18 08:12:50.186057-06
16827,71,1,199,2.99,2022-05-16 00:13:35.878029-06
16830,72,2,845,4.99,2022-05-13 15:35:11.498332-06
16831,72,2,1047,0.99,2022-05-31 12:02:06.12568-06
16842,77,1,586,0.99,2022-05-04 21:58:37.564763-06
16843,77,1,760,5.99,2022-05-04 18:51:23.27163-06
16844,79,1,840,4.99,2022-05-13 07:38:59.961175-06
16847,81,1,289,0.99,2022-05-05 17:09:06.05812-06
16853,84,2,408,0.99,2022-05-03 22:02:24.926824-06
16865,91,2,216,5.99,2022-05-05 01:01:29.268981-06
16872,94,2,629,4.99,2022-05-28 17:09:18.403703-06
16876,100,1,71,0.99,2022-05-22 11:00:11.699636-06
16890,106,2,1156,0.99,2022-05-23 23:45:44.813688-06
16893,108,1,105,4.99,2022-05-03 14:13:23.642533-06
16894,108,2,1055,0.99,2022-05-28 01:47:55.585834-06
16900,109,1,1106,4.99,2022-05-18 02:57:39.417426-06
16906,112,2,701,2.99,2022-05-10 13:54:31.017921-06
16911,114,2,889,2.99,2022-05-30 11:31:16.904483-06
16924,121,1,217,4.99,2022-05-21 11:19:16.363849-06
16930,124,2,1057,3.99,2022-05-31 03:08:40.888219-06
16943,131,1,83,4.99,2022-05-07 10:02:51.703191-06
16946,133,2,447,2.99,2022-05-27 18:24:05.25848-06
16949,134,1,814,6.99,2022-05-07 04:53:21.088823-06
16955,138,1,523,2.99,2022-05-31 12:42:12.268758-06
16959,142,1,148,0.99,2022-05-11 05:49:55.682945-06
16961,143,1,221,2.99,2022-05-27 01:36:48.223225-06
16965,145,1,500,0.99,2022-05-10 22:40:39.58732-06
16977,152,2,359,4.99,2022-05-06 17:30:05.306259-06
16979,154,1,469,5.99,2022-05-31 10:48:25.787399-06
16982,155,1,568,2.99,2022-05-05 19:06:55.316228-06
16985,157,2,352,0.99,2022-05-06 08:42:07.891964-06
16989,159,2,475,2.99,2022-05-14 19:01:14.805765-06
16997,161,1,612,2.99,2022-05-24 05:55:42.266173-06
17000,162,1,501,4.99,2022-05-31 02:13:05.04003-06
17006,167,1,365,2.99,2022-05-25 05:02:45.68068-06
17018,172,1,837,0.99,2022-05-10 01:47:49.532089-06
17023,176,1,172,0.99,2022-05-25 09:17:45.4308-06
17030,179,1,1046,4.99,2022-05-16 07:17:30.0986-06
17041,185,1,646,0.99,2022-05-13 09:50:08.753559-06
17051,193,2,273,2.99,2022-05-02 21:01:04.136312-06
17060,197,1,215,0.99,2022-05-20 16:59:26.583493-06
17068,198,1,582,4.99,2022-05-17 00:37:11.242461-06
17074,201,1,311,3.99,2022-05-27 04:51:48.81002-06
17078,209,1,471,0.99,2022-05-13 15:15:54.783977-06
17096,221,2,226,4.99,2022-05-26 12:54:43.110969-06
17099,222,2,416,0.99,2022-05-15 06:20:45.455826-06
17101,222,2,1006,2.99,2022-05-30 07:11:21.01228-06
17115,232,1,805,3.99,2022-05-07 20:18:26.582593-06
17125,238,1,842,2.99,2022-05-22 02:43:53.835662-06
17128,239,1,621,4.99,2022-05-25 11:43:17.698031-06
17129,239,1,636,6.99,2022-05-21 07:09:35.472594-06
17132,240,1,246,2.99,2022-05-29 14:48:34.871787-06
17134,240,1,643,4.99,2022-05-05 18:08:50.196136-06
17140,243,1,188,4.99,2022-05-30 21:34:20.592702-06
17144,245,1,241,0.99,2022-05-29 00:30:54.834637-06
17151,246,2,434,5.99,2022-05-27 04:34:59.295812-06
17154,247,1,189,4.99,2022-05-31 14:00:28.160505-06
17165,250,1,637,4.99,2022-05-08 15:06:35.633725-06
17180,254,1,1108,5.99,2022-05-27 23:54:55.911361-06
17183,256,2,738,4.99,2022-05-09 09:15:01.469667-06
17191,259,1,1147,5.99,2022-05-24 19:46:58.799633-06
17204,267,1,436,4.99,2022-05-05 00:58:18.291626-06
17208,268,2,1450,4.99,2022-05-28 12:59:16.286498-06
17211,268,2,2324,4.99,2022-05-02 20:30:53.740315-06
17217,269,2,2493,6.99,2022-05-26 23:57:02.974324-06
17226,273,2,1391,6.99,2022-05-07 00:54:42.279251-06
17231,274,1,2098,0.99,2022-04-30 21:53:15.058844-06
17232,274,2,3291,9.99,2022-05-28 10:13:35.727683-06
17243,277,2,2723,4.99,2022-05-16 18:30:06.180484-06
17247,278,2,1387,0.99,2022-05-20 09:02:39.444882-06
17249,278,2,2078,4.99,2022-05-29 00:08:32.644485-06
17258,280,2,3097,0.99,2022-05-02 11:50:45.208334-06
17262,282,2,2176,2.99,2022-05-08 03:56:10.403589-06
17266,283,2,1796,2.99,2022-05-20 14:43:01.461983-06
17272,284,2,3296,0.99,2022-05-14 00:04:38.959758-06
17275,285,1,2249,5.99,2022-05-11 00:06:34.399817-06
17283,289,2,1880,4.99,2022-05-13 05:17:21.654565-06
17284,289,2,2316,0.99,2022-05-30 22:36:50.533737-06
17287,289,2,2948,6.99,2022-05-11 16:12:52.48457-06
17290,290,2,1336,8.99,2022-05-21 00:44:51.965979-06
17299,292,1,2838,3.99,2022-05-06 17:23:00.638224-06
17312,295,2,1935,2.99,2022-05-28 02:08:17.098154-06
17316,295,1,2999,2.99,2022-05-22 16:45:56.459393-06
17319,296,2,1659,4.99,2022-05-20 09:07:53.190343-06
17321,296,2,3119,0.99,2022-05-17 14:47:24.260749-06
17323,297,1,2067,2.99,2022-05-24 01:09:28.248519-06
17324,297,1,2202,8.99,2022-05-12 22:44:09.376362-06
17335,299,1,3074,0.99,2022-05-17 11:04:47.412154-06
17345,303,1,2223,8.99,2022-05-11 06:37:42.396685-06
17354,305,1,2166,11.99,2022-05-12 05:28:17.949049-06
17359,307,1,2167,0.99,2022-05-16 06:09:29.419608-06
17360,307,1,2787,4.99,2022-05-30 12:09:53.307424-06
17372,309,2,2688,6.99,2022-05-04 00:53:04.438657-06
17376,310,2,2088,6.99,2022-05-18 12:47:23.058827-06
17390,316,1,1317,4.99,2022-05-31 10:08:17.681566-06
17391,316,2,1350,4.99,2022-05-15 05:48:41.260323-06
17393,316,2,2338,4.99,2022-05-18 09:34:56.128317-06
17396,316,2,3373,8.99,2022-05-22 09:25:34.761941-06
17402,318,2,3337,0.99,2022-05-24 13:29:27.255421-06
17409,319,2,3256,3.99,2022-05-23 08:53:50.739093-06
17410,320,2,1258,4.99,2022-05-24 07:21:55.416605-06
17418,322,1,1588,8.99,2022-05-03 22:13:24.388109-06
17424,323,2,1167,0.99,2022-05-10 14:01:12.100192-06
17433,326,2,2086,0.99,2022-05-26 09:15:29.564877-06
17434,326,2,2317,4.99,2022-05-04 05:02:11.809575-06
17443,328,2,1980,6.99,2022-05-24 22:20:33.549985-06
17450,329,1,2151,0.99,2022-05-14 07:18:11.294537-06
17451,329,1,2303,2.99,2022-05-28 15:02:56.247818-06
17452,329,2,2702,2.99,2022-05-15 19:28:32.240004-06
17458,330,2,2885,0.99,2022-05-03 18:23:44.521011-06
17460,330,2,3061,2.99,2022-05-16 13:42:48.185428-06
17467,333,1,3110,2.99,2022-05-27 10:00:50.739774-06
17472,336,1,1478,2.99,2022-05-28 03:59:56.949693-06
17474,336,2,2475,2.99,2022-05-25 08:42:55.668329-06
17487,338,1,2495,4.99,2022-05-25 13:59:34.213049-06
17492,339,1,3146,6.99,2022-05-05 07:50:18.626134-06
17493,339,1,3335,4.99,2022-05-31 07:19:55.281864-06
17504,341,1,1778,1.99,2022-05-27 05:58:08.337161-06
17510,342,1,2914,5.99,2022-05-12 07:47:52.01281-06
17515,343,2,1922,0.99,2022-05-06 22:30:33.29224-06
17520,344,2,1475,4.99,2022-05-25 09:22:47.045667-06
17521,344,1,1731,0.99,2022-05-11 00:54:29.433673-06
17522,345,2,1210,0.99,2022-05-02 06:21:16.863995-06
17523,345,1,1457,4.99,2022-05-02 23:56:33.708546-06
17531,347,1,3026,4.99,2022-05-20 18:21:05.0586-06
17534,348,1,1654,2.99,2022-05-11 06:39:51.648729-06
17536,348,2,2499,0.99,2022-05-17 18:53:13.569917-06
17544,350,2,3206,0.99,2022-05-16 09:41:05.475666-06
17549,352,1,1649,4.99,2022-05-30 19:27:16.827891-06
17550,352,1,1678,4.99,2022-05-07 17:46:27.181568-06
17553,353,2,1359,2.99,2022-05-11 22:49:52.514902-06
17559,354,1,3139,2.99,2022-05-31 13:42:16.733799-06
17563,356,1,2405,2.99,2022-05-16 23:30:53.567365-06
17564,356,1,2433,4.99,2022-05-26 07:25:40.880508-06
17567,357,2,1971,1.99,2022-05-02 16:13:02.900208-06
17577,359,1,2401,0.99,2022-05-21 02:00:54.9368-06
17582,360,2,2780,6.99,2022-05-14 19:35:37.003822-06
17589,362,1,1615,2.99,2022-05-17 01:51:55.456428-06
17605,365,1,2525,2.99,2022-05-19 02:00:01.877096-06
17611,368,1,1513,9.99,2022-04-30 19:10:57.122243-06
17622,371,2,2837,0.99,2022-05-31 08:51:40.291885-06
17627,372,1,3283,3.99,2022-05-29 10:29:03.321683-06
17629,373,1,3161,2.99,2022-05-26 12:27:48.625203-06
17635,375,1,1499,5.99,2022-05-22 23:33:47.163074-06
17642,377,2,3136,2.99,2022-05-12 18:17:49.83208-06
17643,377,2,3443,4.99,2022-05-12 16:15:03.480834-06
17648,379,1,1383,8.99,2022-05-25 22:17:22.122451-06
17658,380,1,3260,4.99,2022-05-25 09:35:11.079621-06
17662,381,1,2418,4.99,2022-05-19 02:08:21.393961-06
17666,382,1,2489,1.99,2022-05-14 22:49:09.179137-06
17675,384,1,1961,0.99,2022-05-17 11:49:37.816326-06
17687,386,2,1819,5.99,2022-05-19 06:47:38.843114-06
17693,387,2,2100,0.99,2022-05-20 15:57:44.890616-06
17698,388,1,2537,5.99,2022-05-19 02:00:37.828159-06
17703,389,1,2552,3.99,2022-05-21 03:53:22.963974-06
17709,391,2,1232,0.99,2022-05-11 05:55:35.361634-06
17714,392,2,1530,6.99,2022-05-26 00:58:51.138747-06
17718,393,1,1611,6.99,2022-05-01 18:30:06.754609-06
17724,395,1,1270,0.99,2022-05-05 16:09:51.684476-06
17732,396,2,1408,6.99,2022-05-02 00:45:25.952552-06
17740,400,2,1364,0.99,2022-05-01 07:03:28.499238-06
17750,403,2,3049,6.99,2022-05-05 13:38:40.741737-06
17754,404,1,2715,4.99,2022-05-27 09:10:22.215691-06
17755,404,1,2951,2.99,2022-05-01 06:58:23.086978-06
17757,405,1,1888,0.99,2022-05-06 18:09:12.771124-06
17758,405,2,1953,5.99,2022-05-18 07:40:30.165949-06
17775,409,2,2310,8.99,2022-05-31 10:00:28.405263-06
17777,410,1,2073,2.99,2022-05-15 12:02:31.799938-06
17789,414,1,2559,9.99,2022-05-28 14:42:51.228575-06
17790,414,1,3318,5.99,2022-05-26 21:59:03.423566-06
17801,418,2,2969,2.99,2022-05-19 02:26:44.938133-06
17809,422,1,1846,0.99,2022-05-10 10:57:53.63594-06
17815,423,1,2600,6.99,2022-05-16 15:21:04.732043-06
17817,423,1,3072,8.99,2022-05-06 05:09:51.179506-06
17825,426,1,2804,0.99,2022-05-15 10:13:07.768421-06
17828,427,2,1628,3.99,2022-05-10 23:03:02.533094-06
17836,428,2,3377,0.99,2022-05-05 09:13:27.102566-06
17839,429,2,1916,7.99,2022-05-11 23:05:22.24152-06
17840,429,1,3409,2.99,2022-05-09 15:07:47.594741-06
17846,430,2,3153,0.99,2022-05-16 19:49:08.19054-06
17847,431,2,1561,2.99,2022-04-30 22:34:03.027893-06
17851,431,2,2761,2.99,2022-05-13 05:37:24.034138-06
17852,431,2,3304,6.99,2022-05-11 22:22:51.665292-06
17865,435,1,2984,0.99,2022-05-25 17:02:25.785139-06
17873,438,1,2591,4.99,2022-05-08 22:23:13.44119-06
17874,438,1,3315,4.99,2022-05-25 14:15:01.276154-06
17887,442,1,1774,2.99,2022-05-23 20:05:58.698378-06
17889,444,1,1239,0.99,2022-05-14 22:53:25.287719-06
17890,444,2,1397,3.99,2022-05-26 02:55:52.829231-06
17893,444,2,3301,7.99,2022-05-20 08:52:44.48706-06
17904,447,2,2285,4.99,2022-05-01 03:09:32.865622-06
17918,450,1,2626,2.99,2022-05-13 13:43:47.776349-06
17921,451,1,1851,0.99,2022-05-19 06:35:16.241652-06
17925,451,2,2917,0.99,2022-05-27 23:57:46.238793-06
17927,452,2,1203,4.99,2022-05-31 10:35:24.094321-06
17929,452,1,1794,3.99,2022-05-04 12:35:44.012883-06
17931,452,2,2266,4.99,2022-05-18 13:02:23.712741-06
17934,453,2,2852,5.99,2022-05-10 08:55:39.368091-06
17941,454,2,2048,5.99,2022-05-02 15:42:27.998131-06
17942,454,2,2182,5.99,2022-05-29 12:59:09.243207-06
17945,454,1,3221,2.99,2022-05-12 06:20:19.231334-06
17954,456,2,2146,6.99,2022-05-01 14:00:22.080163-06
17955,456,1,2192,4.99,2022-05-17 06:58:35.015024-06
17966,457,2,3184,2.99,2022-05-12 15:43:50.909059-06
17969,459,2,1876,0.99,2022-05-01 13:06:47.009542-06
17979,462,2,1773,5.99,2022-05-06 02:01:52.52876-06
17980,462,2,1926,9.99,2022-05-26 06:07:41.370459-06
17982,463,1,1284,2.99,2022-05-25 06:23:43.286277-06
17984,463,1,3217,2.99,2022-05-19 04:14:32.553957-06
17986,464,2,1277,4.99,2022-04-30 20:59:22.31849-06
18008,469,1,1680,9.99,2022-05-23 13:57:03.705948-06
18013,471,2,1449,2.99,2022-05-04 06:00:14.615855-06
18017,472,1,1389,4.99,2022-05-21 21:07:46.948788-06
18018,472,2,1776,6.99,2022-05-26 20:31:30.579645-06
18020,472,1,2974,0.99,2022-05-19 09:10:09.194132-06
18032,476,2,3448,2.99,2022-05-07 00:29:56.220855-06
18037,478,1,1708,0.99,2022-05-02 13:52:23.601206-06
18042,478,2,3259,4.99,2022-05-15 06:07:39.896374-06
18043,479,1,1902,2.99,2022-05-07 00:28:33.398773-06
18050,480,1,1733,0.99,2022-05-15 08:45:30.119109-06
18051,481,2,1168,2.99,2022-05-27 20:11:27.906103-06
18057,483,1,2855,4.99,2022-05-16 22:00:03.210912-06
18061,484,2,1643,3.99,2022-05-16 04:57:17.320036-06
18063,484,1,2044,5.99,2022-05-06 03:41:34.005838-06
18067,486,1,2102,5.99,2022-05-27 20:19:58.76056-06
18068,486,2,2566,2.99,2022-05-02 19:50:26.799321-06
18072,488,2,1704,5.99,2022-05-13 13:32:38.739043-06
18079,491,1,1371,4.99,2022-05-17 10:41:51.594386-06
18086,492,2,1855,4.99,2022-05-28 11:22:20.575735-06
18090,493,1,2365,4.99,2022-05-25 17:05:37.419126-06
18091,493,1,2579,0.99,2022-05-22 22:05:56.626303-06
18094,495,2,2074,2.99,2022-05-04 19:09:24.640582-06
18098,496,1,2567,2.99,2022-05-31 05:17:29.731993-06
18105,498,1,2344,2.99,2022-05-24 23:48:21.399072-06
18106,498,1,2449,4.99,2022-05-01 16:37:20.117953-06
18109,499,1,1355,2.99,2022-05-23 07:28:36.926677-06
18131,505,1,3137,5.99,2022-05-03 11:31:05.536062-06
18133,506,1,1467,2.99,2022-05-11 09:44:25.281203-06
18139,507,2,2283,4.99,2022-05-12 11:58:32.035549-06
18164,514,1,2789,0.99,2022-05-29 10:30:44.831087-06
18166,514,1,3385,0.99,2022-05-28 01:43:45.061065-06
18176,516,1,2017,0.99,2022-05-14 09:11:51.779804-06
18179,517,2,1653,4.99,2022-05-07 00:27:47.48377-06
18180,517,1,1809,8.99,2022-05-10 00:56:14.587375-06
18182,517,2,2534,2.99,2022-05-19 08:22:06.881527-06
18192,521,1,1761,0.99,2022-05-12 12:54:16.070402-06
18193,521,2,2053,0.99,2022-05-11 02:31:51.951829-06
18199,523,1,2447,8.99,2022-05-31 04:11:33.789366-06
18200,523,1,2583,7.99,2022-05-02 14:36:27.081961-06
18211,526,2,2398,4.99,2022-05-20 14:47:14.586642-06
18221,529,1,1234,1.99,2022-05-05 06:46:21.039523-06
18237,534,1,1673,2.99,2022-05-14 12:20:04.857843-06
18260,540,1,2953,3.99,2022-05-12 00:10:34.303613-06
18267,543,1,2426,2.99,2022-05-05 17:33:01.965959-06
18272,544,2,1434,10.99,2022-05-16 07:27:53.568823-06
18282,548,1,2280,2.99,2022-05-25 04:14:33.288233-06
18285,550,1,1233,6.99,2022-05-13 01:35:27.127223-06
18296,553,1,2460,8.99,2022-05-12 05:40:57.905923-06
18300,554,2,3278,2.99,2022-05-01 13:03:38.617875-06
18322,561,2,1193,2.99,2022-05-13 14:11:38.056033-06
18323,561,2,1505,2.99,2022-05-28 03:14:28.647927-06
18350,568,1,3227,4.99,2022-05-21 16:38:13.509203-06
18353,569,2,1668,5.99,2022-05-20 22:10:56.760877-06
18357,570,2,2008,5.99,2022-05-31 14:28:30.882416-06
18362,571,2,1400,3.99,2022-05-11 11:27:17.436923-06
18370,573,1,1613,4.99,2022-05-26 12:14:33.673661-06
18379,575,2,1494,2.99,2022-05-25 19:41:00.452297-06
18380,575,1,1824,2.99,2022-05-12 03:55:38.820773-06
18381,575,2,1866,4.99,2022-05-10 00:26:11.902102-06
18382,576,1,1366,4.99,2022-05-17 23:08:49.589393-06
18385,576,2,2444,8.99,2022-05-10 21:50:30.056173-06
18390,577,2,3286,2.99,2022-05-25 01:32:24.554946-06
18393,578,2,2615,4.99,2022-05-02 22:37:33.768478-06
18394,578,1,3305,2.99,2022-05-02 14:15:04.87494-06
18402,582,1,1719,2.99,2022-05-29 16:17:58.457731-06
18403,582,1,2337,7.99,2022-05-08 19:39:35.914555-06
18417,586,1,1260,2.99,2022-05-11 23:50:13.288712-06
18426,588,1,2453,2.99,2022-05-08 14:20:42.086349-06
18435,590,2,2775,2.99,2022-05-30 01:38:14.934352-06
18436,590,1,2916,6.99,2022-05-08 08:54:11.090529-06
18439,591,2,3341,2.99,2022-05-28 20:29:20.443764-06
18452,594,1,1950,2.99,2022-05-30 14:40:02.966917-06
18454,594,2,2786,0.99,2022-05-18 23:13:51.262118-06
18461,597,1,2696,4.99,2022-05-27 14:26:19.990542-06
18465,599,2,3043,6.99,2022-05-22 20:37:09.675383-06
18470,202,1,3008,0.99,2022-05-31 02:33:25.976302-06
18491,208,1,1949,5.99,2022-05-24 03:19:29.579684-06
18499,1,1,2308,4.99,2022-05-23 05:58:26.753479-06
18500,1,2,2363,0.99,2022-05-20 05:29:21.18418-06
18510,4,2,1735,0.99,2022-05-07 09:09:28.172344-06
18517,5,2,3126,4.99,2022-05-05 16:31:19.12603-06
18524,7,1,2709,0.99,2022-05-09 21:36:32.757835-06
18530,9,2,3142,7.99,2022-05-07 06:59:14.392862-06
18548,13,1,2952,2.99,2022-05-14 23:49:11.018184-06
18549,13,1,3047,8.99,2022-05-11 10:41:36.917719-06
18564,18,1,2990,8.99,2022-05-24 07:16:42.947257-06
18567,19,2,3423,2.99,2022-05-06 07:13:36.864222-06
18572,21,2,2235,7.99,2022-05-05 20:12:59.716025-06
18587,24,2,2963,7.99,2022-05-01 09:03:11.482841-06
18598,26,2,2421,6.99,2022-05-10 04:51:05.19368-06
18601,27,1,1310,4.99,2022-05-29 15:56:05.661561-06
18603,27,2,1699,2.99,2022-05-02 11:57:37.965313-06
18616,29,1,2701,7.99,2022-05-26 18:30:15.307865-06
18620,29,1,3324,2.99,2022-05-05 04:26:43.586168-06
18625,31,2,1656,4.99,2022-05-27 18:48:25.584246-06
18627,31,1,2233,0.99,2022-05-19 02:26:29.730615-06
18631,31,1,2530,0.99,2022-05-08 23:48:04.995563-06
18635,31,1,3205,0.99,2022-05-27 15:01:29.478405-06
18641,33,2,3173,8.99,2022-05-04 00:29:50.215717-06
18646,35,1,1989,2.99,2022-05-13 15:23:26.590583-06
18649,35,1,2743,2.99,2022-05-03 15:57:26.121326-06
18650,35,2,3112,4.99,2022-05-13 17:16:38.486618-06
18651,36,2,2741,0.99,2022-05-29 08:29:34.433785-06
