payment_id,customer_id,staff_id,rental_id,amount,payment_date
17748,403,2,2488,3.99,2022-03-30 13:37:11.820273-06
17751,403,1,3356,5.99,2022-03-27 08:44:47.173719-06
17772,408,1,2564,2.99,2022-03-07 01:56:17.853812-06
17776,410,1,1514,2.99,2022-03-09 06:08:17.042843-06
17779,410,2,2400,5.99,2022-03-04 17:21:57.030077-06
17785,412,1,3292,2.99,2022-03-27 03:44:43.70307-06
17791,415,2,1867,4.99,2022-03-05 05:39:33.669228-06
17793,416,2,1158,2.99,2022-03-21 15:41:09.801467-06
17795,416,2,1553,0.99,2022-03-24 11:20:02.129432-06
17796,416,2,1596,2.99,2022-03-01 02:07:54.706365-06
17803,420,2,2672,3.99,2022-03-21 12:36:58.309865-06
17805,420,1,2726,0.99,2022-03-13 11:48:37.416102-06
17810,422,1,1897,4.99,2022-03-26 03:08:53.495269-06
17816,423,2,2758,6.99,2022-03-16 00:49:36.339137-06
17826,426,1,3243,0.99,2022-03-08 10:35:57.328742-06
17827,427,1,1342,5.99,2022-03-23 08:55:54.805565-06
17829,427,1,1648,5.99,2022-03-21 15:39:03.18059-06
17830,427,1,1857,1.99,2022-03-15 16:53:50.764438-06
17843,430,1,1538,2.99,2022-03-08 23:08:53.241232-06
17853,431,2,3369,8.99,2022-03-01 06:56:54.51832-06
17855,432,2,1597,2.99,2022-03-08 12:03:14.474626-06
17856,432,2,3194,4.99,2022-03-11 12:02:25.356226-06
17860,434,1,2430,3.99,2022-03-28 05:30:31.343707-06
17866,436,1,2291,9.99,2022-03-02 03:34:07.677821-06
17875,438,2,3368,0.99,2022-03-15 07:00:22.663988-06
17883,441,2,2328,4.99,2022-03-14 09:55:48.682341-06
17892,444,1,2551,4.99,2022-03-05 07:48:15.917921-06
17896,446,2,2335,3.99,2022-03-01 23:02:41.289771-06
17897,446,2,2520,6.99,2022-03-06 14:32:25.459017-06
17923,451,1,2671,1.99,2022-03-26 16:35:48.710488-06
17928,452,1,1512,5.99,2022-03-30 02:54:18.497261-06
17935,453,1,2853,7.99,2022-03-29 05:34:03.969864-06
17949,455,1,1906,2.99,2022-03-01 04:37:53.63755-06
17964,457,1,2811,0.99,2022-03-19 10:51:05.780301-06
17970,459,2,1977,2.99,2022-03-02 23:38:56.866137-06
17973,459,2,3041,4.99,2022-03-29 13:50:15.834068-06
17978,461,2,3319,4.99,2022-03-03 04:43:27.415208-06
17983,463,2,2527,4.99,2022-03-28 13:40:05.336052-06
17989,465,1,2079,4.99,2022-02-28 18:25:53.221225-06
17994,466,1,3022,3.99,2022-03-30 04:17:36.491941-06
17995,466,2,3237,4.99,2022-03-23 01:12:35.240074-06
17997,467,1,1737,8.99,2022-03-11 13:24:04.538874-06
18000,467,1,3250,6.99,2022-03-17 14:59:15.741097-06
18001,468,2,1229,2.99,2022-03-15 00:15:24.924038-06
18015,471,2,2350,4.99,2022-03-24 00:43:48.569-06
18025,473,2,2553,4.99,2022-03-10 14:03:17.520467-06
18026,473,2,2748,4.99,2022-03-27 11:33:36.256684-06
18027,474,1,1758,8.99,2022-03-20 23:31:41.924161-06
18028,474,2,2944,7.99,2022-03-12 21:33:48.851775-06
18033,477,1,1714,6.99,2022-03-08 01:28:52.55903-06
18035,477,1,2306,10.99,2022-03-09 03:33:32.699519-06
18039,478,1,2529,6.99,2022-03-09 20:34:30.730121-06
18044,479,2,1947,3.99,2022-03-05 21:45:42.028992-06
18047,479,2,2376,2.99,2022-03-16 12:24:34.140559-06
18064,485,2,1684,2.99,2022-03-15 18:32:46.06595-06
18066,486,1,2036,4.99,2022-03-13 01:24:38.1022-06
18071,488,2,1655,3.99,2022-03-19 17:49:39.102436-06
18110,499,2,1526,4.99,2022-03-01 22:48:17.263174-06
18115,500,2,2189,3.99,2022-03-05 22:48:29.116171-06
18130,505,1,2773,7.99,2022-03-24 13:31:07.322734-06
18132,506,1,1446,6.99,2022-03-30 11:52:23.418403-06
18142,509,2,2919,4.99,2022-03-07 17:39:05.308401-06
18146,510,1,2729,8.99,2022-03-18 10:22:12.292595-06
18147,510,2,2806,0.99,2022-03-28 16:05:48.225922-06
18158,513,1,1607,2.99,2022-03-19 21:50:29.713477-06
18162,514,1,2002,3.99,2022-03-03 02:57:55.3678-06
18165,514,2,3084,2.99,2022-03-03 11:46:33.680125-06
18174,516,1,1200,1.99,2022-03-17 11:15:10.017799-06
18183,517,1,3113,0.99,2022-03-28 12:25:31.893429-06
18188,519,2,2997,5.99,2022-03-06 05:20:44.550966-06
18189,520,1,1411,0.99,2022-03-25 10:47:20.42786-06
18190,520,2,2174,6.99,2022-03-10 09:59:32.791733-06
18195,522,2,3102,8.99,2022-03-24 14:05:43.110961-06
18203,524,2,1651,4.99,2022-03-24 08:00:04.255876-06
18205,525,2,1772,2.99,2022-03-17 21:30:18.81508-06
18210,526,1,1981,2.99,2022-03-09 09:03:32.650047-06
18213,526,2,2932,6.99,2022-03-08 06:25:31.877405-06
18217,527,2,2496,0.99,2022-03-01 10:01:03.093403-06
18227,531,2,2972,2.99,2022-03-28 14:59:05.312045-06
18230,533,1,1421,5.99,2022-03-20 13:06:02.777374-06
18234,533,2,2770,6.99,2022-03-26 23:35:57.86723-06
18247,537,2,2184,2.99,2022-03-17 05:00:27.159072-06
18252,538,1,2682,4.99,2022-03-29 01:46:15.593806-06
18253,538,2,3189,2.99,2022-03-20 22:37:44.867437-06
18263,541,1,2708,6.99,2022-03-13 20:58:53.676888-06
18264,542,1,2610,4.99,2022-03-11 08:15:54.104433-06
18266,543,2,1720,4.99,2022-03-14 16:42:03.576156-06
18270,543,2,3467,5.99,2022-03-16 17:44:06.756029-06
18286,550,1,1863,3.99,2022-03-15 17:11:18.540901-06
18287,550,2,1883,4.99,2022-03-06 11:31:26.97118-06
18290,550,1,3272,10.99,2022-03-15 15:57:02.000827-06
18294,552,2,3397,4.99,2022-03-03 20:45:56.454001-06
18302,555,2,3232,1.99,2022-03-31 17:08:31.895209-06
18313,558,2,2544,4.99,2022-03-13 19:04:43.866791-06
18326,561,1,2357,5.99,2022-03-24 11:03:44.150895-06
18329,561,1,3160,4.99,2022-03-19 22:43:06.235275-06
18330,561,1,3427,0.99,2022-03-22 01:37:35.569232-06
18333,562,1,2746,3.99,2022-03-13 07:01:01.567684-06
18336,563,2,2573,0.99,2022-03-05 00:06:55.583106-06
18337,564,2,1705,2.99,2022-03-27 01:54:38.575881-06
18340,565,1,3300,5.99,2022-03-27 19:41:41.780563-06
18341,566,1,1635,5.99,2022-03-10 02:36:25.171815-06
18346,567,1,3010,2.99,2022-03-26 22:35:02.411649-06
18347,568,2,1658,4.99,2022-03-07 15:17:06.54085-06
18349,568,2,2668,0.99,2022-03-23 04:24:00.860407-06
18360,570,2,3138,2.99,2022-03-11 08:57:04.235561-06
18372,573,1,2995,1.99,2022-03-06 18:57:31.781831-06
18373,573,1,3295,7.99,2022-03-03 02:55:59.666093-06
18376,574,1,1817,0.99,2022-03-27 08:47:52.462661-06
18383,576,2,1742,2.99,2022-03-20 13:44:49.35313-06
18388,576,2,3226,6.99,2022-03-24 13:20:46.432733-06
18389,577,2,2399,3.99,2022-03-24 17:49:56.862968-06
18396,579,1,2522,3.99,2022-03-31 15:00:18.015002-06
18397,579,1,3111,2.99,2022-03-12 07:06:56.943181-06
18400,581,2,2101,2.99,2022-03-18 03:03:16.284311-06
18406,583,1,2429,9.99,2022-03-16 16:42:14.467296-06
18409,583,2,2879,3.99,2022-03-15 07:10:42.72005-06
18411,584,2,1436,3.99,2022-03-03 05:36:53.983163-06
18416,585,1,2930,3.99,2022-03-14 08:44:23.851292-06
18428,589,1,1439,4.99,2022-03-14 13:08:23.623874-06
18432,589,1,2979,2.99,2022-03-29 02:00:58.038176-06
18438,591,1,1418,0.99,2022-03-22 17:42:17.470773-06
18450,594,2,1537,5.99,2022-03-03 12:10:12.734309-06
18453,594,1,2276,6.99,2022-03-06 06:18:37.71911-06
18455,594,2,3302,1.99,2022-03-13 19:05:01.666188-06
18480,204,2,2186,2.99,2022-03-21 02:37:15.400967-06
18483,205,1,1357,4.99,2022-03-01 00:38:30.893165-06
18484,205,1,1767,0.99,2022-03-19 11:49:17.904002-06
18490,208,1,1805,0.99,2022-03-25 02:43:30.117515-06
18502,2,1,2128,2.99,2022-03-22 21:59:49.760866-06
18504,3,1,1726,6.99,2022-03-25 07:05:22.212674-06
18507,4,1,1297,4.99,2022-03-24 08:13:45.215086-06
18522,7,2,1810,0.99,2022-03-31 06:10:28.340308-06
18528,8,1,2095,5.99,2022-03-10 09:01:16.079243-06
18543,12,2,2623,4.99,2022-03-05 18:22:24.597653-06
18546,13,1,1933,2.99,2022-03-23 15:32:29.981511-06
18555,16,1,1944,7.99,2022-03-21 08:56:27.566146-06
18557,16,2,3348,0.99,2022-03-24 02:55:43.198607-06
18568,20,2,1558,0.99,2022-03-23 04:27:15.35253-06
18576,21,1,3212,10.99,2022-03-06 00:31:21.624432-06
18581,23,1,3055,4.99,2022-03-11 04:04:53.369566-06
18583,24,1,1716,2.99,2022-03-03 08:02:41.950216-06
18588,25,1,1338,4.99,2022-03-10 16:33:04.055818-06
18589,25,1,1365,2.99,2022-03-31 01:24:51.854279-06
18594,26,1,1440,5.99,2022-03-09 07:46:33.764288-06
18595,26,2,1706,4.99,2022-03-24 08:42:02.619273-06
18599,26,1,2532,4.99,2022-03-12 16:23:34.276746-06
18602,27,2,1480,4.99,2022-03-12 07:46:48.053386-06
18610,28,1,1543,4.99,2022-03-30 05:38:11.702169-06
18611,28,2,2299,3.99,2022-03-19 20:07:10.467701-06
