payment_id,customer_id,staff_id,rental_id,amount,payment_date
16492,503,1,1074,4.99,2022-02-27 11:06:23.924663-06
16493,504,2,136,5.99,2022-02-10 18:25:54.498267-06
16501,506,1,547,8.99,2022-02-02 16:19:16.321719-06
16506,507,2,713,4.99,2022-02-28 08:09:14.475274-06
16511,510,1,75,8.99,2022-02-21 19:20:01.809318-06
16542,531,1,233,4.99,2022-02-10 05:30:21.769328-06
16551,535,2,541,2.99,2022-02-28 16:58:45.286351-06
16555,536,1,929,6.99,2022-02-07 02:54:43.794137-06
16566,543,2,476,1.99,2022-02-01 10:00:44.413925-06
16567,544,1,397,2.99,2022-02-25 05:26:12.532655-06
16568,544,1,864,2.99,2022-02-09 19:46:22.486059-06
16569,545,2,248,0.99,2022-02-06 07:57:42.315237-06
16572,546,1,482,6.99,2022-02-12 10:28:47.339392-06
16586,551,1,795,0.99,2022-02-12 13:48:25.435785-06
16591,554,1,607,2.99,2022-02-14 01:07:50.635362-06
16592,554,1,817,2.99,2022-02-03 10:45:26.327149-06
16593,556,1,184,0.99,2022-02-21 07:04:09.276495-06
16600,561,2,971,4.99,2022-02-19 12:45:19.818262-06
16605,563,2,773,5.99,2022-02-07 13:06:43.131799-06
16608,565,1,458,6.99,2022-02-12 14:23:25.812907-06
16617,570,2,1060,7.99,2022-02-24 05:48:04.016505-06
16619,571,2,689,3.99,2022-02-27 14:18:55.606534-06
16633,581,1,976,4.99,2022-02-20 15:23:02.121561-06
16636,584,2,379,4.99,2022-02-25 05:20:34.004107-06
16644,588,1,961,4.99,2022-02-23 23:06:27.271195-06
16652,594,1,360,8.99,2022-02-07 16:35:35.941293-06
16653,594,2,1018,0.99,2022-02-27 23:39:24.822907-06
16658,596,2,667,4.99,2022-02-25 07:49:35.563385-06
16661,596,1,974,6.99,2022-02-02 12:42:02.934042-06
16671,207,1,44,0.99,2022-02-25 14:44:07.10867-06
16672,207,1,659,0.99,2022-02-25 15:00:03.012445-06
16686,6,1,577,2.99,2022-02-05 11:21:17.552901-06
16695,9,2,877,0.99,2022-02-14 19:24:14.295903-06
16707,16,1,593,2.99,2022-02-17 00:50:25.671825-06
16710,17,2,287,2.99,2022-02-12 19:05:28.642585-06
16714,18,1,116,4.99,2022-02-12 06:36:54.865071-06
16715,18,1,692,4.99,2022-02-23 07:47:56.259095-06
16722,20,2,202,2.99,2022-02-10 07:42:32.780002-06
16732,23,1,654,2.99,2022-02-19 04:40:49.584627-06
16752,37,1,25,0.99,2022-02-03 13:40:25.991532-06
16764,46,2,401,2.99,2022-01-31 20:36:39.520874-06
16767,47,2,175,3.99,2022-02-13 23:36:26.093186-06
16789,53,2,783,5.99,2022-02-19 03:07:58.404939-06
16792,54,2,198,4.99,2022-02-06 04:51:48.009324-06
16798,56,1,130,3.99,2022-02-21 13:50:37.033053-06
16806,58,2,761,0.99,2022-02-18 19:51:33.773494-06
16815,62,1,947,4.99,2022-02-21 12:36:23.430018-06
16819,65,1,295,4.99,2022-02-25 10:07:10.709394-06
16822,67,2,331,9.99,2022-02-15 19:40:58.29257-06
16824,69,2,584,4.99,2022-02-06 19:38:13.722828-06
16828,71,1,272,9.99,2022-02-05 17:46:56.811716-06
16834,74,2,1121,6.99,2022-02-27 19:44:25.148525-06
16835,75,1,180,4.99,2022-02-06 09:37:12.671036-06
16838,76,1,926,0.99,2022-02-26 12:03:26.324274-06
16841,77,2,561,2.99,2022-02-04 14:54:41.198046-06
16858,86,1,66,1.99,2022-02-08 01:35:07.920059-06
16863,89,2,588,0.99,2022-02-01 16:57:11.739708-06
16867,92,1,456,4.99,2022-02-13 14:15:45.202579-06
16874,98,2,214,3.99,2022-02-06 14:17:06.250275-06
16883,104,1,163,10.99,2022-02-26 19:00:52.481368-06
16885,105,1,327,8.99,2022-02-17 00:00:30.34247-06
16889,106,2,552,3.99,2022-02-26 12:26:25.649052-06
16898,109,1,698,0.99,2022-02-13 20:37:00.570855-06
16899,109,1,1061,7.99,2022-02-15 12:43:32.122231-06
16918,118,2,351,5.99,2022-02-11 19:22:27.08332-06
16920,119,1,235,5.99,2022-02-25 14:05:37.023568-06
16921,119,2,540,6.99,2022-02-26 21:33:47.500912-06
16932,125,2,185,3.99,2022-02-21 04:44:26.312528-06
16935,126,2,1054,4.99,2022-02-25 13:08:40.546077-06
16936,127,1,452,0.99,2022-02-02 06:12:13.015178-06
16972,150,1,422,3.99,2022-02-04 12:49:52.0674-06
16973,150,1,609,2.99,2022-02-06 06:35:29.570448-06
16984,156,1,1052,4.99,2022-02-18 04:56:46.345806-06
17001,162,1,688,4.99,2022-02-26 08:27:17.165047-06
17004,166,1,662,1.99,2022-02-28 04:16:44.507883-06
17022,174,2,1071,4.99,2022-02-17 01:35:12.11335-06
17032,181,2,579,6.99,2022-02-27 11:29:14.877484-06
17034,182,2,425,3.99,2022-02-07 07:07:19.240436-06
17036,184,1,196,2.99,2022-02-25 03:44:15.770544-06
17037,184,2,534,4.99,2022-01-31 23:43:22.770697-06
17042,186,1,581,1.99,2022-02-24 10:39:49.752563-06
17052,193,2,464,0.99,2022-02-24 23:13:33.695347-06
17053,194,2,334,4.99,2022-02-21 13:39:10.092072-06
17065,197,1,903,3.99,2022-02-10 08:18:38.061162-06
17085,214,1,1076,2.99,2022-02-25 17:27:45.147129-06
17093,219,1,414,0.99,2022-02-04 20:18:29.134718-06
17104,225,1,963,3.99,2022-02-05 01:28:03.046764-06
17111,231,1,329,5.99,2022-02-18 09:16:25.49454-06
17117,235,2,807,2.99,2022-02-16 22:25:18.461835-06
17119,236,2,262,2.99,2022-02-16 04:33:31.948023-06
17121,236,1,1032,2.99,2022-02-28 01:15:57.138711-06
17126,239,2,8,4.99,2022-02-10 01:39:17.776849-06
17127,239,1,444,2.99,2022-02-14 13:57:05.390221-06
17138,242,2,283,3.99,2022-02-17 04:26:56.519942-06
17148,245,2,948,8.99,2022-02-17 21:17:59.515363-06
17153,246,1,1051,4.99,2022-02-07 03:43:05.745745-06
17155,247,2,448,3.99,2022-02-10 21:55:21.687565-06
17162,249,1,597,3.99,2022-02-01 13:51:39.874789-06
17174,252,1,707,4.99,2022-02-26 21:34:57.348-06
17175,252,1,1095,0.99,2022-02-03 23:14:18.999571-06
17185,256,1,1116,0.99,2022-02-08 09:30:33.424843-06
17203,267,2,91,6.99,2022-02-07 02:14:03.060874-06
17210,268,1,2133,0.99,2022-02-17 09:16:56.930361-06
17213,268,1,3066,3.99,2022-02-04 13:25:10.21407-06
17218,270,1,1345,4.99,2022-02-25 07:10:39.683338-06
17221,270,2,3164,5.99,2022-02-03 23:06:04.16456-06
17235,275,1,2646,4.99,2022-02-04 11:14:05.640459-06
17245,277,2,3274,4.99,2022-02-17 15:54:17.257636-06
17260,281,1,2254,5.99,2022-02-12 04:04:01.655759-06
17264,282,1,3417,2.99,2022-02-11 20:49:05.044251-06
17267,283,2,2333,2.99,2022-02-02 22:31:35.970934-06
17269,283,2,2849,7.99,2022-02-07 18:12:41.173131-06
17271,284,2,2813,6.99,2022-02-13 04:06:45.307545-06
17282,288,1,1466,5.99,2022-02-03 03:26:53.545694-06
17305,293,2,3025,2.99,2022-02-01 03:28:38.954958-06
17307,293,2,3452,4.99,2022-02-08 09:55:27.858427-06
17333,299,1,2774,2.99,2022-02-21 12:29:06.367562-06
17334,299,2,2791,4.99,2022-02-06 00:46:36.705911-06
17342,301,2,2925,2.99,2022-02-12 00:56:00.956936-06
17343,302,1,1231,2.99,2022-02-14 01:29:26.520442-06
17355,305,1,3387,0.99,2022-02-03 09:38:42.555176-06
17358,307,2,2152,2.99,2022-02-07 03:09:02.586569-06
17363,307,1,3209,4.99,2022-02-14 12:45:16.739614-06
17365,308,1,2094,0.99,2022-02-18 21:15:01.004768-06
17366,308,2,2168,4.99,2022-02-20 08:28:54.461424-06
17379,311,1,1622,4.99,2022-02-12 08:44:52.848765-06
17380,311,2,1955,0.99,2022-02-18 00:46:52.609934-06
17382,312,2,1419,0.99,2022-02-12 08:52:41.282063-06
17389,315,1,1701,2.99,2022-02-16 09:26:04.442862-06
17397,317,2,2287,6.99,2022-02-22 18:12:51.546053-06
17400,318,1,2634,2.99,2022-02-06 12:29:09.691722-06
17411,320,2,1484,3.99,2022-02-07 06:56:48.635948-06
17412,320,2,1567,1.99,2022-02-15 01:26:08.948919-06
17416,321,1,3410,0.99,2022-01-31 18:47:34.674553-06
17417,322,1,1386,2.99,2022-02-11 19:37:03.540577-06
17429,325,2,2502,4.99,2022-02-20 16:21:38.829163-06
17436,327,1,1294,4.99,2022-02-11 04:18:30.984378-06
17441,327,2,2637,3.99,2022-02-26 14:02:10.359945-06
17444,328,2,2243,5.99,2022-02-11 22:22:21.446352-06
17463,331,1,2587,2.99,2022-02-13 15:58:40.728052-06
17466,333,1,2929,1.99,2022-02-13 14:59:59.672986-06
17469,334,1,1298,4.99,2022-02-19 13:32:07.865388-06
17470,334,2,2476,0.99,2022-02-21 15:09:31.086468-06
17471,335,1,3329,4.99,2022-02-27 19:26:36.93479-06
17473,336,2,2212,2.99,2022-02-08 09:29:44.073593-06
17476,336,2,2719,4.99,2022-02-04 19:27:46.269874-06
17479,336,2,3349,0.99,2022-02-20 21:17:03.892718-06
17503,341,2,1520,7.99,2022-02-10 05:20:29.062919-06
17507,341,2,3130,7.99,2022-02-05 14:53:26.487677-06
17513,343,1,1564,6.99,2022-02-21 21:02:50.380987-06
17519,344,1,1341,3.99,2022-02-02 05:42:40.073088-06
17524,345,2,1550,0.99,2022-02-15 19:44:21.578255-06
17529,347,2,1711,8.99,2022-02-05 08:13:56.168933-06
17532,347,1,3092,8.99,2022-02-11 14:02:59.581843-06
17533,347,1,3326,7.99,2022-02-01 16:03:32.812318-06
17554,353,2,1928,7.99,2022-02-03 16:58:43.152095-06
17556,354,1,1491,0.99,2022-02-16 09:03:57.303598-06
17565,357,2,1246,5.99,2022-02-25 01:56:14.725817-06
17573,358,1,2749,2.99,2022-02-24 22:04:09.756339-06
17574,358,1,3245,2.99,2022-02-15 04:56:05.065665-06
17575,359,2,1329,4.99,2022-02-18 03:44:02.672102-06
17578,359,1,2736,4.99,2022-02-15 19:36:02.558911-06
17580,360,2,2402,6.99,2022-02-21 23:15:00.412651-06
17588,362,1,1529,2.99,2022-02-28 14:44:13.733752-06
17592,363,2,1426,4.99,2022-02-05 14:52:06.071528-06
17595,363,1,2540,4.99,2022-02-19 21:39:45.826269-06
17610,368,1,1186,0.99,2022-02-18 02:41:05.924359-06
17614,368,1,2744,4.99,2022-02-26 01:45:11.139799-06
17623,371,1,3176,3.99,2022-02-28 00:26:42.633484-06
17628,373,1,1472,6.99,2022-02-18 00:13:16.897305-06
17636,375,1,2236,4.99,2022-02-03 01:18:53.706598-06
17637,376,2,1208,0.99,2022-02-01 20:31:14.375406-06
17639,377,2,2556,3.99,2022-02-17 09:52:54.108568-06
17640,377,1,3080,1.99,2022-02-27 13:14:54.999449-06
17650,379,1,2926,2.99,2022-02-16 10:18:45.688012-06
17654,380,1,2440,2.99,2022-02-04 04:44:30.457515-06
17655,380,1,2464,4.99,2022-02-27 11:59:19.65-06
17661,381,2,2410,2.99,2022-02-04 00:01:37.863467-06
17667,382,1,2514,2.99,2022-02-02 15:06:36.611256-06
17669,383,1,1831,7.99,2022-02-16 12:15:40.724657-06
17671,383,1,2252,2.99,2022-02-22 14:21:43.94822-06
17673,383,1,2609,7.99,2022-02-13 12:19:56.750734-06
17696,388,2,1276,6.99,2022-02-06 18:50:18.273808-06
17705,390,2,1730,2.99,2022-02-03 10:09:24.316995-06
17726,395,2,1603,0.99,2022-02-17 11:43:12.445766-06
17728,395,1,3310,0.99,2022-02-20 02:30:21.738802-06
17730,396,2,1370,1.99,2022-02-08 06:22:43.114375-06
17733,397,1,1769,5.99,2022-02-24 23:42:45.620718-06
17739,399,1,3036,5.99,2022-02-25 12:09:38.537905-06
17752,404,2,1506,2.99,2022-02-12 05:38:48.824609-06
17753,404,2,1840,4.99,2022-02-10 21:46:36.065016-06
17756,405,2,1315,4.99,2022-02-23 01:53:07.516291-06
17760,405,1,3240,4.99,2022-02-04 23:10:53.553754-06
17761,405,1,3253,5.99,2022-02-09 00:12:27.955003-06
17769,407,1,1698,2.99,2022-02-22 16:57:57.107401-06
17770,407,2,2597,0.99,2022-02-26 23:54:15.981966-06
17773,408,2,2728,2.99,2022-02-22 19:37:55.915819-06
17774,409,2,1226,5.99,2022-02-04 18:32:24.019808-06
17780,410,2,2971,0.99,2022-02-03 16:33:55.048882-06
17782,411,1,1985,0.99,2022-02-13 05:21:33.30824-06
17786,413,2,2130,5.99,2022-02-06 19:05:12.704535-06
17797,416,2,1771,0.99,2022-02-06 20:27:07.914758-06
17807,421,2,2407,2.99,2022-02-21 09:11:56.672825-06
17808,421,1,3170,4.99,2022-02-18 00:14:32.821393-06
17813,423,1,1504,3.99,2022-02-13 14:16:18.464335-06
17822,426,1,1709,6.99,2022-02-08 03:26:17.750297-06
17831,427,2,2466,0.99,2022-02-05 05:23:34.663635-06
17834,428,1,1601,3.99,2022-02-27 13:13:04.553709-06
17838,429,2,1798,2.99,2022-02-24 14:36:32.163819-06
17842,430,1,1274,2.99,2022-02-07 21:35:29.855365-06
17850,431,2,2281,4.99,2022-02-02 14:03:45.001718-06
17868,437,1,2792,2.99,2022-02-21 14:18:57.461252-06
17872,438,2,2206,0.99,2022-02-20 06:54:59.913244-06
17878,439,2,2097,4.99,2022-02-11 13:53:13.920627-06
17879,439,1,2621,2.99,2022-02-06 22:25:12.748668-06
17888,443,1,2871,2.99,2022-02-06 05:10:56.65327-06
17898,446,2,2710,0.99,2022-01-31 19:33:13.535014-06
17901,447,2,1230,0.99,2022-02-13 11:55:19.712606-06
17903,447,1,2025,4.99,2022-02-13 04:48:11.397595-06
17907,448,2,2697,0.99,2022-02-01 04:01:51.708985-06
17908,448,2,3225,3.99,2022-02-06 08:00:15.738784-06
17912,449,2,2970,2.99,2022-02-26 08:02:40.98299-06
17924,451,1,2909,3.99,2022-02-25 21:17:01.811918-06
17930,452,1,2263,0.99,2022-02-10 04:16:18.886612-06
17939,454,1,1861,1.99,2022-02-26 10:19:42.223149-06
17946,454,1,3362,4.99,2022-02-28 02:23:27.856721-06
17956,456,1,2404,0.99,2022-02-08 07:22:21.483833-06
17958,457,2,1453,4.99,2022-02-18 20:11:13.201041-06
17962,457,1,2670,4.99,2022-02-16 16:48:07.531848-06
17965,457,2,3115,2.99,2022-02-23 14:06:35.971626-06
17967,458,2,2629,5.99,2022-02-03 03:45:12.833556-06
17975,459,2,3234,9.99,2022-02-25 03:09:50.32057-06
17976,460,2,1392,0.99,2022-02-12 08:26:13.046475-06
17990,465,1,2159,8.99,2022-02-20 10:42:05.805805-06
17991,465,2,2524,0.99,2022-02-05 06:16:27.419769-06
17999,467,2,2870,9.99,2022-02-16 02:32:06.876379-06
18006,468,1,2831,0.99,2022-02-20 20:08:54.82799-06
18041,478,2,2765,4.99,2022-02-09 11:45:49.62559-06
18048,479,2,2764,6.99,2022-02-08 23:26:25.573345-06
18062,484,1,2015,4.99,2022-02-08 17:15:07.94493-06
18069,486,2,2797,2.99,2022-02-06 18:03:35.099387-06
18084,491,1,3440,3.99,2022-02-17 07:53:02.958954-06
18087,492,2,1956,4.99,2022-02-10 16:43:35.671366-06
18088,492,1,3298,9.99,2022-02-18 09:00:28.810763-06
18089,493,2,2109,3.99,2022-02-18 14:34:26.713227-06
18093,494,1,1683,2.99,2022-02-06 11:28:47.498388-06
18095,495,1,2349,4.99,2022-02-19 02:16:29.197975-06
18104,498,1,1782,2.99,2022-02-28 05:07:40.42859-06
18116,500,2,2526,6.99,2022-02-16 13:22:55.619912-06
18118,501,2,3222,5.99,2022-02-07 21:57:58.960432-06
18119,501,1,3412,7.99,2022-02-05 03:57:09.376382-06
18122,502,1,2911,0.99,2022-02-01 14:43:06.233501-06
18124,503,1,2225,2.99,2022-02-03 21:23:47.631185-06
18140,508,2,1661,4.99,2022-02-12 03:41:17.775062-06
18141,509,1,1267,2.99,2022-02-27 01:02:08.441849-06
18144,510,2,1757,0.99,2022-02-11 16:37:46.803808-06
18148,510,2,2817,0.99,2022-02-14 06:27:11.650899-06
18155,512,1,1176,6.99,2022-02-10 07:24:47.079549-06
18157,512,1,2364,2.99,2022-02-11 07:37:55.432816-06
18167,515,1,1244,4.99,2022-02-13 06:42:56.081322-06
18170,515,2,2484,4.99,2022-02-16 20:11:59.069656-06
18186,519,1,1941,2.99,2022-02-04 13:16:51.287108-06
18187,519,2,2505,8.99,2022-02-24 18:09:08.086261-06
18201,523,2,2669,0.99,2022-02-20 07:54:42.427468-06
18202,524,1,1306,1.99,2022-02-20 01:03:26.693385-06
18220,528,1,2019,4.99,2022-02-20 14:35:14.307466-06
18239,534,2,3213,1.99,2022-02-17 06:22:37.213023-06
18240,534,1,3216,4.99,2022-02-18 08:18:31.288241-06
18244,536,2,1962,2.99,2022-02-07 22:07:11.285912-06
18246,537,1,1445,2.99,2022-02-03 19:51:23.729388-06
18249,537,2,3134,8.99,2022-02-02 08:07:13.246328-06
18256,539,2,1444,4.99,2022-02-10 03:47:38.803086-06
18257,540,2,1263,2.99,2022-02-10 14:18:25.098814-06
18262,541,2,1986,2.99,2022-02-12 07:59:04.20577-06
18268,543,2,3070,4.99,2022-02-22 01:17:27.488203-06
18269,543,1,3128,2.99,2022-02-20 04:43:21.83819-06
18271,544,1,1248,1.99,2022-02-08 06:59:41.855633-06
18273,544,1,2373,0.99,2022-02-23 01:05:28.772686-06
18276,546,1,1181,1.99,2022-02-28 06:41:40.212633-06
18279,546,1,2361,5.99,2022-02-28 05:06:16.566713-06
18281,548,1,1326,1.99,2022-02-01 04:35:39.111103-06
18289,550,2,3236,9.99,2022-02-08 13:53:14.360558-06
18298,554,1,1959,4.99,2022-02-17 20:04:55.643086-06
18304,556,2,2593,5.99,2022-02-08 15:57:06.951246-06
18306,556,1,3093,4.99,2022-02-11 14:55:19.472053-06
18309,557,2,2988,6.99,2022-02-06 19:59:38.480138-06
18315,558,2,3451,10.99,2022-02-08 05:02:28.656962-06
18318,559,2,3046,4.99,2022-02-25 22:59:46.33317-06
18319,559,1,3370,1.99,2022-02-23 12:56:36.33027-06
18320,560,1,1271,4.99,2022-02-09 12:03:14.422329-06
18321,560,2,1572,1.99,2022-02-22 13:29:06.796269-06
18325,561,1,2119,4.99,2022-02-18 02:44:32.895124-06
18331,562,1,1998,3.99,2022-02-04 22:42:22.838052-06
18338,565,2,1460,4.99,2022-02-23 16:16:40.3079-06
18344,566,1,3379,4.99,2022-02-17 17:25:18.053595-06
18345,567,2,2689,4.99,2022-02-19 08:23:40.881382-06
18355,570,2,1417,4.99,2022-02-07 02:24:30.117254-06
18358,570,2,2031,6.99,2022-02-03 19:35:35.601071-06
18364,571,2,1990,4.99,2022-02-21 07:37:54.137561-06
18366,571,1,2977,10.99,2022-02-16 04:31:41.98961-06
18371,573,2,2622,5.99,2022-02-06 08:57:27.637968-06
18378,574,1,3220,6.99,2022-02-03 04:35:21.881085-06
18392,578,2,1826,6.99,2022-02-18 15:54:32.809986-06
18404,582,2,3071,0.99,2022-02-10 01:53:43.703157-06
18410,583,1,3424,0.99,2022-02-20 09:13:53.649538-06
18414,585,2,1346,7.99,2022-02-01 15:52:43.377218-06
18415,585,1,2674,0.99,2022-02-05 22:05:10.401718-06
18418,586,2,1540,0.99,2022-02-07 03:21:25.514677-06
18420,587,2,2034,4.99,2022-02-15 22:10:40.166818-06
18421,587,1,2220,2.99,2022-02-02 02:27:32.215279-06
18427,588,2,2920,3.99,2022-02-18 22:33:05.615955-06
18443,592,1,1479,2.99,2022-02-20 04:16:42.337111-06
18445,592,1,3158,7.99,2022-02-02 21:08:29.744747-06
18447,593,2,2205,4.99,2022-02-20 08:32:00.824557-06
18448,593,1,2441,4.99,2022-02-26 05:31:34.061616-06
18457,595,2,3371,4.99,2022-02-28 07:51:47.794839-06
18458,596,1,1644,1.99,2022-02-08 07:02:38.938832-06
18462,597,1,3201,1.99,2022-02-23 10:45:07.03644-06
18464,599,1,2272,1.99,2022-02-28 15:44:31.583365-06
18469,202,1,1535,4.99,2022-02-19 14:02:05.517691-06
18478,204,1,1871,4.99,2022-02-11 21:42:48.043978-06
18492,208,2,2592,0.99,2022-02-19 05:47:26.761449-06
18494,208,2,2907,0.99,2022-02-23 08:52:50.199571-06
18501,1,1,3284,3.99,2022-02-03 20:24:08.306998-06
18508,4,1,1633,0.99,2022-02-27 11:58:32.703598-06
18511,4,2,2043,0.99,2022-02-11 21:58:02.137145-06
18516,5,2,2570,2.99,2022-02-26 23:13:54.451731-06
18520,6,1,1966,0.99,2022-02-01 02:56:12.574763-06
18533,10,1,1995,4.99,2022-02-11 22:08:52.565216-06
18534,10,2,2222,3.99,2022-01-31 21:30:01.660779-06
18537,11,1,1470,6.99,2022-02-01 16:38:03.198355-06
18539,11,1,3192,0.99,2022-02-01 22:18:17.28994-06
18547,13,1,2209,4.99,2022-02-09 03:36:20.403731-06
18553,15,2,3182,0.99,2022-02-01 01:48:44.509621-06
18558,17,2,2175,5.99,2022-02-13 08:15:10.501958-06
18560,17,2,3269,5.99,2022-02-26 08:25:56.624883-06
18573,21,1,2268,4.99,2022-02-11 18:50:16.371765-06
18586,24,1,2451,5.99,2022-02-23 07:24:44.683244-06
18590,25,2,1754,6.99,2022-02-05 08:09:24.883827-06
18597,26,2,2416,3.99,2022-02-18 07:05:52.956469-06
18609,28,2,1240,2.99,2022-02-04 14:19:15.302286-06
18624,30,2,2730,2.99,2022-02-21 00:43:02.553343-06
18639,32,2,2891,1.99,2022-02-11 04:46:50.114056-06
18643,34,2,2257,5.99,2022-02-24 12:29:02.41018-06
18665,39,1,2876,4.99,2022-02-21 01:31:59.746543-06
18667,40,2,2896,2.99,2022-02-05 04:20:01.950848-06
18668,40,1,2993,4.99,2022-02-19 17:41:57.320575-06
18675,42,1,2302,4.99,2022-02-13 22:53:50.700805-06
18688,46,2,2144,0.99,2022-02-11 18:30:11.429448-06
18705,50,2,3000,0.99,2022-02-12 14:23:50.067139-06
18709,52,1,1196,4.99,2022-02-02 05:37:26.845327-06
18712,52,2,3196,4.99,2022-02-01 07:10:37.97091-06
18724,55,1,2904,2.99,2022-02-20 02:53:19.10687-06
18729,56,1,2485,4.99,2022-02-24 18:28:06.679812-06
18733,57,1,2360,4.99,2022-02-17 16:28:41.041041-06
18738,58,1,2906,0.99,2022-02-06 21:22:32.994705-06
18739,59,1,1269,2.99,2022-02-22 06:53:18.822101-06
18740,59,1,1728,3.99,2022-02-09 14:19:57.27264-06
18751,63,2,1818,0.99,2022-02-19 18:19:28.087603-06
18764,67,1,2542,3.99,2022-02-16 23:10:03.031188-06
18765,67,2,2810,0.99,2022-02-19 08:00:30.197521-06
18772,69,1,1549,2.99,2022-02-10 01:26:23.427803-06
18776,71,1,2374,4.99,2022-02-04 04:49:23.31227-06
18802,78,2,2949,6.99,2022-02-17 12:09:40.48953-06
18809,81,1,2714,1.99,2022-02-15 01:02:54.478364-06
18812,82,1,1438,0.99,2022-02-20 10:29:05.838097-06
18815,82,1,2819,8.99,2022-02-09 06:30:10.547592-06
18816,82,2,3332,0.99,2022-02-04 18:19:20.803741-06
18819,83,2,1617,3.99,2022-02-26 12:37:33.072695-06
18834,86,2,1822,0.99,2022-02-17 08:29:37.165114-06
18835,86,2,1924,2.99,2022-02-12 20:06:56.124151-06
18851,89,1,2523,0.99,2022-02-20 12:47:48.994094-06
18852,89,1,2835,7.99,2022-02-24 07:52:57.364032-06
18859,91,2,3384,2.99,2022-02-28 03:38:13.59874-06
18863,93,2,2256,4.99,2022-02-08 05:04:20.992779-06
18871,95,2,1261,1.99,2022-02-20 20:54:44.040115-06
